DEBUG: General     , 1625325259293> LoggerManager.init                  > Initializing...
LOG  : Lua         , 1625325369096> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/Keytool_Items.lua
LOG  : Lua         , 1625325369096> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/LactoseCrossbow_Items.lua
LOG  : Lua         , 1625325369097> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/LockpickingOnly_Items.lua
LOG  : Lua         , 1625325369097> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/MANYBAGS_Items.lua
LOG  : Lua         , 1625325369098> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/MRE_XIII_Items.lua
LOG  : Lua         , 1625325369098> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/MetalBat_Items.lua
LOG  : Lua         , 1625325369099> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/OGSN_Orphanage_Items.lua
LOG  : Lua         , 1625325369100> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/OGSN_TieOnSpearheads_items.lua
LOG  : Lua         , 1625325369100> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/PLLoot_Items.lua
LOG  : Lua         , 1625325369101> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/PSurvival_Items.lua
LOG  : Lua         , 1625325369101> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/PlayerTraps_Items.lua
LOG  : Lua         , 1625325369102> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/SGuns_Items.lua
LOG  : Lua         , 1625325369103> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/ScrapArmor_Items.lua
LOG  : Lua         , 1625325369103> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/ScrapWeapons_Items.lua
LOG  : Lua         , 1625325369104> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/Silencer_Items.lua
LOG  : Lua         , 1625325369104> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/SuperNintendo_Items.lua
LOG  : Lua         , 1625325369105> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/Swatpackredux_Items.lua
LOG  : Lua         , 1625325369105> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/TKCM_Items.lua
LOG  : Lua         , 1625325369106> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/TapedTvShows_Items.lua
LOG  : Lua         , 1625325369106> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/TowingCar_Items.lua
LOG  : Lua         , 1625325369107> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/VFFogsn_Items.lua
LOG  : Lua         , 1625325369107> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/VileM113APC_Items.lua
LOG  : Lua         , 1625325369108> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/WaterCanteenFixed_Items.lua
LOG  : Lua         , 1625325369108> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2313387159/mods/BetterSorting/media/lua/client/Mod Support/autotsartrailers_Items.lua
LOG  : Lua         , 1625325369108> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/717015179/mods/NecroForge/media/lua/client/NecroForge.lua
LOG  : Lua         , 1625325369113> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/717015179/mods/NecroForge/media/lua/client/NecroList.lua
LOG  : Lua         , 1625325369120> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/717015179/mods/NecroForge/media/lua/client/NecroListExtender.lua
LOG  : Lua         , 1625325369125> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2478768005/mods/ZuperCart/media/lua/client/OnEquipTrolley.lua
LOG  : Lua         , 1625325369126> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2445720450/mods/PlayableArcadeMachines/media/lua/client/PAMPlayGameMenu.lua
LOG  : Lua         , 1625325369126> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2279084780/mods/PLLoot/media/lua/client/PLL_Transform_Weapon.lua
LOG  : Lua         , 1625325369127> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2279084780/mods/PLLoot/media/lua/client/PLL_armor_definitions.lua
LOG  : Lua         , 1625325369128> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2279084780/mods/PLLoot/media/lua/client/PLLoot.lua
LOG  : Lua         , 1625325369128> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2495555067/mods/Carry More Stuff/media/lua/client/POETBagsBuffMODDED.lua
LOG  : Lua         , 1625325369129> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2495555067/mods/Carry More Stuff/media/lua/client/POETBagsBuffVANILLA.lua
LOG  : Lua         , 1625325369130> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1934820584/mods/PickUpExceedCapacityItem/media/lua/client/PickUpExceedCapacityItem.lua
LOG  : Lua         , 1625325369131> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2497075979/mods/remove-zombie-hair/media/lua/client/RemoveZombieHair.lua
LOG  : Lua         , 1625325369131> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2312553261/mods/ShowSkillUpName/media/lua/client/ShowSkillUpName.lua
LOG  : Lua         , 1625325369132> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2366717227/mods/SwapIt/media/lua/client/SwapIt Config.lua
LOG  : General     , 1625325369133> modId: Conditional-Speech loading
LOG  : General     , 1625325369133> modId: ExpandedHelicopterEvents loading
LOG  : General     , 1625325369134> modId: SwapIt loading
LOG  : Lua         , 1625325369134> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2366717227/mods/SwapIt/media/lua/client/SwapIt Main.lua
LOG  : Lua         , 1625325369135> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2279084780/mods/PLLoot/media/lua/client/TWDZombieCamoFunctionThatEveryoneWantsButMe.lua
LOG  : Lua         , 1625325369135> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2282429356/mods/AutotsarTrailers/media/lua/client/TimedActions/ISActivateTrailerGenerator.lua
LOG  : Lua         , 1625325369136> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2464581798/mods/WaterPipes fixed b41/media/lua/client/TimedActions/ISBarrelInfoAction.lua
LOG  : Lua         , 1625325369136> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2282429356/mods/AutotsarTrailers/media/lua/client/TimedActions/ISPlugTrailerGenerator.lua
LOG  : Lua         , 1625325369137> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2487022075/mods/TrueActions/media/lua/client/TimedActions/ISSitOnWO.lua
LOG  : Lua         , 1625325369137> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2478768005/mods/ZuperCart/media/lua/client/TimedActions/ISTakeTrolley.lua
LOG  : Lua         , 1625325369138> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2282429356/mods/AutotsarTrailers/media/lua/client/TimedActions/ISToggleSpotlights.lua
LOG  : Lua         , 1625325369139> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2282429356/mods/AutotsarTrailers/media/lua/client/TimedActions/ISUnplugTrailerGenerator.lua
LOG  : Lua         , 1625325369139> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2445720450/mods/PlayableArcadeMachines/media/lua/client/TimedActions/PAMPlayGame.lua
LOG  : Lua         , 1625325369140> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2289429759/mods/VehicleRecycling/media/lua/client/TimedActions/RecycleVehicleAction.lua
LOG  : Lua         , 1625325369140> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2464581798/mods/WaterPipes fixed b41/media/lua/client/TimedActions/pourWaterInBarrelAction.lua
LOG  : Lua         , 1625325369141> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2464581798/mods/WaterPipes fixed b41/media/lua/client/TimedActions/removePipeAction.lua
LOG  : Lua         , 1625325369142> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2241990680/mods/Towing car/media/lua/client/TowingCar/Config.lua
LOG  : Lua         , 1625325369142> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2241990680/mods/Towing car/media/lua/client/TowingCar/CustomPathFindAction.lua
LOG  : Lua         , 1625325369142> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2241990680/mods/Towing car/media/lua/client/TowingCar/FlipUpright.lua
LOG  : Lua         , 1625325369143> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2241990680/mods/Towing car/media/lua/client/TowingCar/HookVehicleAction.lua
LOG  : Lua         , 1625325369143> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2241990680/mods/Towing car/media/lua/client/TowingCar/Physics.lua
LOG  : Lua         , 1625325369144> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2241990680/mods/Towing car/media/lua/client/TowingCar/PushVehicleAction.lua
LOG  : Lua         , 1625325369145> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2241990680/mods/Towing car/media/lua/client/TowingCar/PushVehicleByHands.lua
LOG  : Lua         , 1625325369145> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2241990680/mods/Towing car/media/lua/client/TowingCar/TowingHooking.lua
LOG  : Lua         , 1625325369146> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2241990680/mods/Towing car/media/lua/client/TowingCar/TowingUI.lua
LOG  : Lua         , 1625325369147> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2241990680/mods/Towing car/media/lua/client/TowingCar/TowingUtils.lua
LOG  : Lua         , 1625325369148> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2282429356/mods/AutotsarTrailers/media/lua/client/Trailers/ISHotwireTrailerHome.lua
LOG  : Lua         , 1625325369149> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2282429356/mods/AutotsarTrailers/media/lua/client/Trailers/ISShutOffTrailerHomeEngine.lua
LOG  : Lua         , 1625325369149> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2282429356/mods/AutotsarTrailers/media/lua/client/Trailers/ISStartTrailerHomeEngine.lua
LOG  : Lua         , 1625325369150> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2282429356/mods/AutotsarTrailers/media/lua/client/Trailers/ISTrailerHomeMenu.lua
LOG  : Lua         , 1625325369150> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2282429356/mods/AutotsarTrailers/media/lua/client/Trailers/ISWorldObjectContextMenuForTrailerGenerator.lua
LOG  : Lua         , 1625325369151> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2488489996/mods/EnergyDrinks/media/lua/client/UI/FB_BEN_ENContextMenu.lua
LOG  : Lua         , 1625325369151> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2289429759/mods/VehicleRecycling/media/lua/client/UI/RecycleVehicleMenu.lua
LOG  : Lua         , 1625325369152> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2186592938/mods/CraftHelper41/media/lua/client/UI/craftHelper41Menu.lua
LOG  : Lua         , 1625325369153> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2186592938/mods/CraftHelper41/media/lua/client/crafthelper41.lua
LOG  : Lua         , 1625325369153> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2186592938/mods/CraftHelper41/media/lua/client/UI/craftHelper41Window.lua
WARN : Lua         , 1625325369154> LuaManager$GlobalObject.require> require("craftHelper41ScrollingRecipesListBox") failed
WARN : Lua         , 1625325369154> LuaManager$GlobalObject.require> require("craftHelper41RecipePanel") failed
LOG  : Lua         , 1625325369154> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2186592938/mods/CraftHelper41/media/lua/client/UI/craftHelper41RecipePanel.lua
WARN : Lua         , 1625325369156> LuaManager$GlobalObject.require> require("craftHelper41ScrollingIngredientsListBox") failed
LOG  : Lua         , 1625325369156> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2186592938/mods/CraftHelper41/media/lua/client/UI/craftHelper41ScrollingIngredientsListBox.lua
LOG  : Lua         , 1625325369157> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2186592938/mods/CraftHelper41/media/lua/client/UI/craftHelper41ScrollingRecipesListBox.lua
LOG  : Lua         , 1625325369157> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2282429356/mods/AutotsarTrailers/media/lua/client/Utils.lua
LOG  : Lua         , 1625325369158> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2478247379/mods/67commando/media/lua/client/Vehicles/ISUI/67commandoCarMechanicsOverlay.lua
LOG  : Lua         , 1625325369158> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2478247379/mods/67commando/media/lua/client/Vehicles/ISUI/67commandoT50CarMechanicsOverlay.lua
LOG  : Lua         , 1625325369159> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1983277711/mods/M113APC/media/lua/client/Vehicles/ISUI/M113CarMechanicsOverlay.lua
LOG  : Lua         , 1625325369160> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2470657685/mods/ZedHealthNew/media/lua/client/Zed Health.lua
LOG  : Lua         , 1625325369160> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1992785456/mods/Customizable Zombies/media/lua/client/ZombieScriptClient (CZ).lua
LOG  : Lua         , 1625325369161> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2487022075/mods/TrueActions/media/lua/client/_Debug/ScenarioDebug.lua
LOG  : Lua         , 1625325369161> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2458631365/mods/Expanded Helicopter Events/media/lua/client/_fillInventoryContainer.lua
LOG  : Lua         , 1625325369162> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/503640135/mods/bcUtils/media/lua/client/bcUtils_client.lua
LOG  : Lua         , 1625325369162> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/503640135/mods/bcUtils/media/lua/client/bcUtils_genericTA.lua
LOG  : Lua         , 1625325369163> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2433837247/mods/CheatMenuVehiclePatch/media/lua/client/config_hit_with_a_wrench.lua
LOG  : Lua         , 1625325369164> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2503622437/mods/Skill Recovery Journal/media/lua/client/debug.lua
LOG  : Lua         , 1625325369164> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2279084780/mods/PLLootF/media/lua/client/erisPLL_nvg/erisPLL_actionHooks/erisPLL_actionHooks.lua
LOG  : Lua         , 1625325369165> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2279084780/mods/PLLootF/media/lua/client/erisPLL_nvg/erisPLL_headwearOverride/erisPLL_headwearOverride.lua
LOG  : Lua         , 1625325369165> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2279084780/mods/PLLootF/media/lua/client/erisPLL_nvg/erisPLL_inventoryBar/erisPLL_inventoryBar.lua
LOG  : Lua         , 1625325369166> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2279084780/mods/PLLootF/media/lua/client/erisPLL_nvg/erisPLL_inventoryBar/erisPLL_inventoryTooltip.lua
LOG  : Lua         , 1625325369167> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2279084780/mods/PLLootF/media/lua/client/erisPLL_nvg/erisPLL_nvg/erisPLL_nvg.lua
LOG  : Lua         , 1625325369168> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2279084780/mods/PLLootF/media/lua/client/erisPLL_nvg/erisPLL_uiBattery/erisPLL_uiBattery.lua
LOG  : Lua         , 1625325369168> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2279084780/mods/PLLootF/media/lua/client/erisPLL_nvg/erisPLL_uiBattery/erisPLL_uiBatteryAction.lua
LOG  : Lua         , 1625325369169> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2460154811/mods/Brita's Armor Pack/media/lua/client/eris_actionHooks/eris_actionHooks.lua
LOG  : Lua         , 1625325369170> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2100189462/mods/erisfoodexpiry Kor/media/lua/client/eris_food_expiry.lua
LOG  : General     , 1625325369170> [ Loading ERIS_FOOD_EXPIRY ]
LOG  : Lua         , 1625325369171> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2460154811/mods/Brita's Armor Pack/media/lua/client/eris_headwearOverride/eris_headwearOverride.lua
LOG  : Lua         , 1625325369171> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2460154811/mods/Brita's Armor Pack/media/lua/client/eris_inventoryBar/eris_inventoryBar.lua
LOG  : Lua         , 1625325369172> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2460154811/mods/Brita's Armor Pack/media/lua/client/eris_inventoryBar/eris_inventoryTooltip.lua
LOG  : Lua         , 1625325369173> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/core/em_core.lua
LOG  : General     , 1625325369173> [ Loading EM_TRANSLATIONDATA ]
LOG  : General     , 1625325369173> [ Loading EM_CORE ]
LOG  : Lua         , 1625325369174> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/elements/em_iconSelectorInfoBox.lua
LOG  : Lua         , 1625325369174> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/elements/em_infoBoxBase.lua
LOG  : Lua         , 1625325369175> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/elements/em_slider.lua
LOG  : Lua         , 1625325369176> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/elements/window/em_avatarInfoBox.lua
LOG  : Lua         , 1625325369176> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/elements/window/em_calendarInfoBox.lua
LOG  : Lua         , 1625325369177> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/elements/window/em_colorPicker_RGB.lua
LOG  : Lua         , 1625325369178> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/elements/window/em_colorPicker_RGBA.lua
LOG  : Lua         , 1625325369179> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/elements/window/em_coordinateInfoBox.lua
LOG  : Lua         , 1625325369179> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/elements/window/em_iconInfoBox.lua
LOG  : Lua         , 1625325369180> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/elements/window/em_personal_beacon_infoBox.lua
LOG  : Lua         , 1625325369181> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/elements/window/em_progressBar.lua
LOG  : Lua         , 1625325369181> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/elements/window/em_radioInfoBox.lua
LOG  : Lua         , 1625325369182> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/elements/window/em_safehouseInfoBox.lua
LOG  : Lua         , 1625325369182> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/icons/avatars/em_avatar.lua
LOG  : General     , 1625325369183> Loading EM_AVATAR
LOG  : Lua         , 1625325369183> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/icons/em_mapIconBase.lua
LOG  : General     , 1625325369184> Loading ERIS_MINIMAP_MAPICONS
LOG  : Lua         , 1625325369184> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/icons/em_mapIconGroupBase.lua
WARN : Lua         , 1625325369185> LuaManager$GlobalObject.require> require("em_mapIconBase") failed
LOG  : Lua         , 1625325369186> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/icons/groups/em_areaIconGroup.lua
WARN : Lua         , 1625325369186> LuaManager$GlobalObject.require> require("em_mapIconGroupBase") failed
LOG  : Lua         , 1625325369187> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/icons/groups/em_cellObjectIconGroup.lua
WARN : Lua         , 1625325369188> LuaManager$GlobalObject.require> require("em_mapIconGroupBase") failed
LOG  : Lua         , 1625325369188> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/icons/groups/em_customMarkerIconGroup.lua
WARN : Lua         , 1625325369189> LuaManager$GlobalObject.require> require("em_mapIconGroupBase") failed
LOG  : Lua         , 1625325369189> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/icons/groups/em_localPlayerIconGroup.lua
WARN : Lua         , 1625325369190> LuaManager$GlobalObject.require> require("em_mapIconGroupBase") failed
LOG  : Lua         , 1625325369190> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/icons/groups/em_radioPingIconGroup.lua
WARN : Lua         , 1625325369191> LuaManager$GlobalObject.require> require("em_mapIconGroupBase") failed
LOG  : Lua         , 1625325369191> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/icons/groups/em_safehouseIconGroup.lua
WARN : Lua         , 1625325369192> LuaManager$GlobalObject.require> require("em_mapIconGroupBase") failed
LOG  : Lua         , 1625325369192> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/icons/groups/em_worldObjectsGroup.lua
WARN : Lua         , 1625325369193> LuaManager$GlobalObject.require> require("em_mapIconGroupBase") failed
LOG  : Lua         , 1625325369193> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/icons/metagroups/em_mapIconMetaGroup.lua
LOG  : Lua         , 1625325369194> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/radio/beacon/em_beacon.lua
LOG  : General     , 1625325369195> [ Loading EM_BEACON ]
LOG  : Lua         , 1625325369195> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/radio/em_radio.lua
LOG  : General     , 1625325369196> [ Loading em_radio ]
LOG  : Lua         , 1625325369196> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/radio/personal_beacon/em_personal_beacon.lua
LOG  : General     , 1625325369197> [ Loading EM_PERSONAL_BEACON ]
LOG  : Lua         , 1625325369197> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/settings/em_settings.lua
LOG  : General     , 1625325369198> [ Loading EM_SETTINGS ]
LOG  : Lua         , 1625325369200> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/window/affine/affine.lua
LOG  : Lua         , 1625325369201> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/window/em_advanced_settings.lua
LOG  : Lua         , 1625325369202> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/window/em_editmarker.lua
LOG  : General     , 1625325369202> [ Loading EM_EDITMARKER ]
LOG  : Lua         , 1625325369202> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/window/em_map.lua
LOG  : General     , 1625325369203> [ Loading EM_MAP ]
LOG  : Lua         , 1625325369204> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/window/em_minimap.lua
LOG  : General     , 1625325369205> [ Loading EM_MINIMAP ]
LOG  : Lua         , 1625325369205> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1619603097/mods/eris_minimap/media/lua/client/eris_minimap/window/em_window.lua
LOG  : General     , 1625325369206> [ Loading EM_WINDOW ]
LOG  : Lua         , 1625325369207> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2460154811/mods/Brita's Armor Pack/media/lua/client/eris_nvg/eris_nvg.lua
LOG  : Lua         , 1625325369208> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2460154811/mods/Brita's Armor Pack/media/lua/client/eris_uiBattery/eris_uiBattery.lua
LOG  : Lua         , 1625325369209> Loading: D:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2460154811/mods/Brita's Armor Pack/media/lua/client/eris_uiBattery/eris_uiBatteryAction.lua
